full_name,party,elec_year,cand_id,occupation_number,occupation,original_matched_kldb_title,matched_kldb_code,isco08_code_1,isco08_code_2,isco08_code_3,isco08_code_4,isco08_code_5,list_state,list_rank,elec_district,direct_cand,list_cand,is_legislator,is_only_legislator,is_duplicated_cand
"Wehr, Andreas",left,2005,"Wehr, Andreas_left_2005_1",occ_1,angestellter,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,1,0,FALSE,FALSE,FALSE
"Weigle, Sebastian",spd,2005,"Weigle, Sebastian_spd_2005_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,BW,33,290,1,1,FALSE,FALSE,FALSE
"Weihermüller, Thomas Claus",cdu_csu,2005,"Weihermüller, Thomas Claus_cdu_csu_2005_1",occ_1,radio,NA,NA,NA,NA,NA,NA,NA,SN,23,NA,0,1,FALSE,FALSE,FALSE
"Weihermüller, Thomas Claus",cdu_csu,2005,"Weihermüller, Thomas Claus_cdu_csu_2005_1",occ_2,fernsehtechniker,fernsehtechniker,26312,7422,NA,NA,NA,NA,SN,23,NA,0,1,FALSE,FALSE,FALSE
"Weihrich, Dietmar",greens,2005,"Weihrich, Dietmar_greens_2005_1",occ_1,diplom ingenieur,NA,NA,NA,NA,NA,NA,NA,ST,2,73,1,1,FALSE,FALSE,FALSE
"Weil, Sebastian",spd,2005,"Weil, Sebastian_spd_2005_1",occ_1,diplom verwaltungswissenschaftler,diplom staatswissenschaftler außenpolitik,91314,2633,NA,NA,NA,NA,BW,41,NA,0,1,FALSE,FALSE,FALSE
"Weiler, Katja",greens,2005,"Weiler, Katja_greens_2005_1",occ_1,diplom juristin,NA,NA,NA,NA,NA,NA,NA,SL,9,NA,0,1,FALSE,FALSE,FALSE
"Weinberg, Harald",left,2005,"Weinberg, Harald_left_2005_1",occ_1,bildungsbeauftragter,bildungsbeauftragte r,71524,2423,NA,NA,NA,NA,NA,NA,245,1,0,FALSE,FALSE,FALSE
"Weinberg, Marcus",cdu_csu,2005,"Weinberg, Marcus_cdu_csu_2005_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,HH,4,20,1,1,FALSE,FALSE,FALSE
"Weippert, Michael",fdp,2005,"Weippert, Michael_fdp_2005_1",occ_1,dv koordinator,dv koordinator,43323,2519,NA,NA,NA,NA,HH,4,24,1,1,FALSE,FALSE,FALSE
"Weiß, Wolfgang",greens,2005,"Weiß, Wolfgang_greens_2005_1",occ_1,förster,NA,NA,NA,NA,NA,NA,NA,BY,26,239,1,1,FALSE,FALSE,FALSE
"Weißgerber, Gunter",spd,2005,"Weißgerber, Gunter_spd_2005_1",occ_1,ingenieur,ingenieur,26304,2152,2151,NA,NA,NA,NA,NA,154,1,0,FALSE,FALSE,FALSE
"Wellenreuther, Ingo",cdu_csu,2005,"Wellenreuther, Ingo_cdu_csu_2005_1",occ_2,vorsitzender richter am landgericht,NA,NA,NA,NA,NA,NA,NA,BW,13,272,1,1,TRUE,FALSE,FALSE
"Wellmann, Karl-Georg",cdu_csu,2005,"Wellmann, Karl-Georg_cdu_csu_2005_1",occ_1,mda,NA,NA,NA,NA,NA,NA,NA,BE,3,80,1,1,FALSE,FALSE,FALSE
"Wellmann, Karl-Georg",cdu_csu,2005,"Wellmann, Karl-Georg_cdu_csu_2005_1",occ_2,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,BE,3,80,1,1,FALSE,FALSE,FALSE
"Wellmann, Karl-Georg",cdu_csu,2005,"Wellmann, Karl-Georg_cdu_csu_2005_1",occ_3,notar,notar,73124,2619,NA,NA,NA,NA,BE,3,80,1,1,FALSE,FALSE,FALSE
"Welskop-Deffaa, Eva M.",cdu_csu,2005,"Welskop-Deffaa, Eva M._cdu_csu_2005_1",occ_1,diplom volkswirtin,NA,NA,NA,NA,NA,NA,NA,NW,72,NA,0,1,FALSE,FALSE,FALSE
"Welskop-Deffaa, Eva M.",cdu_csu,2005,"Welskop-Deffaa, Eva M._cdu_csu_2005_1",occ_2,referatsleiterin,referatsleiterin,71394,1219,1213,NA,NA,NA,NW,72,NA,0,1,FALSE,FALSE,FALSE
"Welzel, Nicole",fdp,2005,"Welzel, Nicole_fdp_2005_1",occ_1,justizbeamtin,NA,NA,NA,NA,NA,NA,NA,MV,10,NA,0,1,FALSE,FALSE,FALSE
"Wenck, Prof. Dr. Helmut Adolph Wilhelm",cdu_csu,2005,"Wenck, Prof. Dr. Helmut Adolph Wilhelm_cdu_csu_2005_1",occ_1,diplom chemiker,NA,NA,NA,NA,NA,NA,NA,NW,81,NA,0,1,FALSE,FALSE,FALSE
"Wenck, Prof. Dr. Helmut Adolph Wilhelm",cdu_csu,2005,"Wenck, Prof. Dr. Helmut Adolph Wilhelm_cdu_csu_2005_1",occ_2,universitätsprofessor em,NA,NA,NA,NA,NA,NA,NA,NW,81,NA,0,1,FALSE,FALSE,FALSE
"Wend, Dr. Rainer",spd,2005,"Wend, Dr. Rainer_spd_2005_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NA,NA,133,1,0,FALSE,FALSE,FALSE
"Wendt, Brigitta",left,2005,"Wendt, Brigitta_left_2005_1",occ_1,hausfrau,NA,NA,NA,NA,NA,NA,NA,SH,5,NA,0,1,FALSE,FALSE,FALSE
"Wendt, Marian",cdu_csu,2005,"Wendt, Marian_cdu_csu_2005_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,SN,16,NA,0,1,FALSE,FALSE,FALSE
"Wendt, Uwe",left,2005,"Wendt, Uwe_left_2005_1",occ_1,masseur,masseur,81712,3255,NA,NA,NA,NA,SH,11,2,1,1,FALSE,FALSE,FALSE
"Wendt, Uwe",left,2005,"Wendt, Uwe_left_2005_1",occ_2,medizinischer bademeister,medizinischeer bademeister,81712,3255,NA,NA,NA,NA,SH,11,2,1,1,FALSE,FALSE,FALSE
"Weng, Martin",cdu_csu,2005,"Weng, Martin_cdu_csu_2005_1",occ_1,rechtsassessor,rechtsassessor,73104,2619,NA,NA,NA,NA,BW,28,NA,0,1,FALSE,FALSE,FALSE
"Wenghöfer, Jörg",spd,2005,"Wenghöfer, Jörg_spd_2005_1",occ_1,diplom informatiker fachhochschule,NA,NA,NA,NA,NA,NA,NA,SH,15,NA,0,1,FALSE,FALSE,FALSE
"Wentzel, Carl-Stefan",fdp,2005,"Wentzel, Carl-Stefan_fdp_2005_1",occ_1,landwirt,landwirt,11102,6111,6130,NA,NA,NA,ST,4,72,1,1,FALSE,FALSE,FALSE
"Weretecki, Manfred",left,2005,"Weretecki, Manfred_left_2005_1",occ_1,kommunikationstechniker,kommunikationstechniker,26313,3114,3522,NA,NA,NA,NA,NA,147,1,0,FALSE,FALSE,FALSE
"Werner, Anja",spd,2005,"Werner, Anja_spd_2005_1",occ_1,polizeibeamtin,NA,NA,NA,NA,NA,NA,NA,ST,16,NA,0,1,FALSE,FALSE,FALSE
"Wesche, Thomas",greens,2005,"Wesche, Thomas_greens_2005_1",occ_1,kaufmännischer wohnungsverwalter,NA,NA,NA,NA,NA,NA,NA,BB,8,57,1,1,FALSE,FALSE,FALSE
"Wester, Hildegard",spd,2005,"Wester, Hildegard_spd_2005_1",occ_1,pädagogin,NA,NA,NA,NA,NA,NA,NA,NW,24,110,1,1,FALSE,FALSE,FALSE
"Westermayer, Waldemar",cdu_csu,2005,"Westermayer, Waldemar_cdu_csu_2005_1",occ_1,landwirtschaftsmeister,landwirtschaftlicheer brennmeister,29193,3122,NA,NA,NA,NA,BW,23,NA,0,1,FALSE,FALSE,FALSE
"Westerwelle, Dr. Guido",fdp,2005,"Westerwelle, Dr. Guido_fdp_2005_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NW,1,97,1,1,FALSE,FALSE,FALSE
"Westrich, Lydia Maria Elisabeth",spd,2005,"Westrich, Lydia Maria Elisabeth_spd_2005_1",occ_2,finanzbeamtin,NA,NA,NA,NA,NA,NA,NA,RP,8,212,1,1,TRUE,FALSE,FALSE
"Wetzel, Dr. Margrit",spd,2005,"Wetzel, Dr. Margrit_spd_2005_1",occ_1,diplom volkswirtin,NA,NA,NA,NA,NA,NA,NA,NI,18,31,1,1,FALSE,FALSE,FALSE
"Wewer, Marcus",greens,2005,"Wewer, Marcus_greens_2005_1",occ_1,diplom agraringenieur,diplomingenieurpädagog e berufsschull für pflanzenp,84213,2320,NA,NA,NA,NA,NA,NA,269,1,0,FALSE,FALSE,FALSE
"Wichtel, Heinz",cdu_csu,2005,"Wichtel, Heinz_cdu_csu_2005_1",occ_1,kaufmännischer angestellter,NA,NA,NA,NA,NA,NA,NA,HE,24,NA,0,1,FALSE,FALSE,FALSE
"Wick, Gerhard",left,2005,"Wick, Gerhard_left_2005_1",occ_1,mechaniker,mechaniker,25102,7233,NA,NA,NA,NA,NA,NA,264,1,0,FALSE,FALSE,FALSE
"Wieck, Christel",fdp,2005,"Wieck, Christel_fdp_2005_1",occ_1,lebenmittelchemikerin,NA,NA,NA,NA,NA,NA,NA,RP,24,NA,0,1,FALSE,FALSE,FALSE
"Wieczorek, Claus Jürgen",spd,2005,"Wieczorek, Claus Jürgen_spd_2005_1",occ_1,nachrichtentechniker,nachrichtentechniker meß u prüftechnik,26313,3114,3522,NA,NA,NA,SN,8,155,1,1,FALSE,FALSE,FALSE
"Wieczorek-Zeul, Heidemarie",spd,2005,"Wieczorek-Zeul, Heidemarie_spd_2005_1",occ_1,lehrerin,lehrerin,84124,2330,NA,NA,NA,NA,HE,1,180,1,1,FALSE,FALSE,FALSE
"Wiedemeyer, Cornelia",spd,2005,"Wiedemeyer, Cornelia_spd_2005_1",occ_1,diplom ökonomin,NA,NA,NA,NA,NA,NA,NA,HB,2,NA,0,1,FALSE,FALSE,FALSE
"Wiefelspütz, Dr. Dieter",spd,2005,"Wiefelspütz, Dr. Dieter_spd_2005_1",occ_1,richter a d,richter,73154,2612,NA,NA,NA,NA,NW,31,146,1,1,FALSE,FALSE,FALSE
"Wiehn, Barbara",greens,2005,"Wiehn, Barbara_greens_2005_1",occ_1,diplom sozialpädagogin,NA,NA,NA,NA,NA,NA,NA,SL,4,299,1,1,FALSE,FALSE,FALSE
"Wieland, Ulrich",greens,2005,"Wieland, Ulrich_greens_2005_1",occ_1,diplom ingenieur biomedizintechnik,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,1,0,FALSE,FALSE,FALSE
"Wieland, Wolfgang",greens,2005,"Wieland, Wolfgang_greens_2005_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,BE,2,76,1,1,FALSE,FALSE,FALSE
"Wiemann, Carsten",spd,2005,"Wiemann, Carsten_spd_2005_1",occ_1,diplom ingenieur raumplanung,NA,NA,NA,NA,NA,NA,NA,SL,30,NA,0,1,FALSE,FALSE,FALSE
"Wiertz, Hans-Joachim",left,2005,"Wiertz, Hans-Joachim_left_2005_1",occ_1,werkzeugmacher,werkzeugmacher,24522,7222,NA,NA,NA,NA,NA,NA,104,1,0,FALSE,FALSE,FALSE
"Wies, Jutta",fdp,2005,"Wies, Jutta_fdp_2005_1",occ_1,arbeitsvermittlerin,arbeitsvermittlerin,71524,2423,NA,NA,NA,NA,RP,16,202,1,1,FALSE,FALSE,FALSE
"Wild, Margit Berta",spd,2005,"Wild, Margit Berta_spd_2005_1",occ_1,heilpädagogische förderlehrerin,NA,NA,NA,NA,NA,NA,NA,BY,50,NA,0,1,FALSE,FALSE,FALSE
"Wild, Oliver",spd,2005,"Wild, Oliver_spd_2005_1",occ_1,bankkaufmann,bankkaufmann frau,72112,4211,NA,NA,NA,NA,HE,44,NA,0,1,FALSE,FALSE,FALSE
"Wilde, Florian",left,2005,"Wilde, Florian_left_2005_1",occ_1,arbeitslos,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,0,FALSE,FALSE,FALSE
"Wilhelm, Gerhard",greens,2005,"Wilhelm, Gerhard_greens_2005_1",occ_1,eiergroßhändler,NA,NA,NA,NA,NA,NA,NA,SL,6,NA,0,1,FALSE,FALSE,FALSE
"Willems, Joachim",fdp,2005,"Willems, Joachim_fdp_2005_1",occ_1,diplom betriebswirt,NA,NA,NA,NA,NA,NA,NA,NI,21,32,1,1,FALSE,FALSE,FALSE
"Willers, Henning",greens,2005,"Willers, Henning_greens_2005_1",occ_1,diplom biologe,NA,NA,NA,NA,NA,NA,NA,SH,6,4,1,1,FALSE,FALSE,FALSE
"Willers, Henning",greens,2005,"Willers, Henning_greens_2005_1",occ_2,selbstständig,NA,NA,NA,NA,NA,NA,NA,SH,6,4,1,1,FALSE,FALSE,FALSE
"Willkomm, Cilli",cdu_csu,2005,"Willkomm, Cilli_cdu_csu_2005_1",occ_1,verwaltungsangestellte,verwaltungsangestellte r gehobener dienst,73203,3354,3359,3343,NA,NA,SL,21,NA,0,1,FALSE,FALSE,FALSE
"Willsch, Klaus-Peter",cdu_csu,2005,"Willsch, Klaus-Peter_cdu_csu_2005_1",occ_1,diplom volkswirt,NA,NA,NA,NA,NA,NA,NA,HE,16,179,1,1,FALSE,FALSE,FALSE
"Wimmer, Willy",cdu_csu,2005,"Wimmer, Willy_cdu_csu_2005_1",occ_2,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NA,NA,111,1,0,TRUE,FALSE,FALSE
"Wings, Dr. Norbert-Franz",fdp,2005,"Wings, Dr. Norbert-Franz_fdp_2005_1",occ_1,chemiker,chemiker,41304,2113,NA,NA,NA,NA,RP,21,NA,0,1,FALSE,FALSE,FALSE
"Winheim, Rosa",greens,2005,"Winheim, Rosa_greens_2005_1",occ_1,referatsleiterin,referatsleiterin,71394,1219,1213,NA,NA,NA,HE,25,NA,0,1,FALSE,FALSE,FALSE
"Winkelmeier, Gert",left,2005,"Winkelmeier, Gert_left_2005_1",occ_1,werbekaufmann,werbekaufmann frau,92112,4419,NA,NA,NA,NA,RP,1,199,1,1,FALSE,FALSE,FALSE
"Winkelmeier-Becker, Elisabeth",cdu_csu,2005,"Winkelmeier-Becker, Elisabeth_cdu_csu_2005_1",occ_1,richterin am amtsgericht,NA,NA,NA,NA,NA,NA,NA,NW,27,98,1,1,FALSE,FALSE,FALSE
"Winkler, Josef Philip",greens,2005,"Winkler, Josef Philip_greens_2005_1",occ_2,krankenpfleger,NA,NA,NA,NA,NA,NA,NA,RP,2,201,1,1,TRUE,FALSE,FALSE
"Winkler-Oberman, Ellen",fdp,2005,"Winkler-Oberman, Ellen_fdp_2005_1",occ_1,geschäftsführerin,geschäftsführerin,71104,1120,NA,NA,NA,NA,BW,10,263,1,1,FALSE,FALSE,FALSE
"Winter, Susanna",cdu_csu,2005,"Winter, Susanna_cdu_csu_2005_1",occ_1,diplom dolmetscherin,NA,NA,NA,NA,NA,NA,NA,BW,26,NA,0,1,FALSE,FALSE,FALSE
"Winterstein, Dr. Claudia",fdp,2005,"Winterstein, Dr. Claudia_fdp_2005_1",occ_1,geschäftsführerin,geschäftsführerin,71104,1120,NA,NA,NA,NA,NI,4,41,1,1,FALSE,FALSE,FALSE
"Wissing, Dr. Volker",fdp,2005,"Wissing, Dr. Volker_fdp_2005_1",occ_1,richter am landgericht,NA,NA,NA,NA,NA,NA,NA,RP,2,213,1,1,FALSE,FALSE,FALSE
"Wissler, Janine",left,2005,"Wissler, Janine_left_2005_1",occ_1,studentin,NA,NA,NA,NA,NA,NA,NA,HE,4,NA,0,1,FALSE,FALSE,FALSE
"Wissmann, Matthias",cdu_csu,2005,"Wissmann, Matthias_cdu_csu_2005_1",occ_2,rechtanwalt,NA,NA,NA,NA,NA,NA,NA,BW,4,266,1,1,TRUE,FALSE,FALSE
"Wistuba, Engelbert",spd,2005,"Wistuba, Engelbert_spd_2005_1",occ_2,diplom ingenieur fachhochschule,NA,NA,NA,NA,NA,NA,NA,ST,6,71,1,1,TRUE,FALSE,FALSE
"Witt, Jan Christopher",fdp,2005,"Witt, Jan Christopher_fdp_2005_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,HH,8,NA,0,1,FALSE,FALSE,FALSE
"Witt, Sandro",left,2005,"Witt, Sandro_left_2005_1",occ_1,bürokaufmann,bürokaufmann frau,71402,4120,NA,NA,NA,NA,TH,10,NA,0,1,FALSE,FALSE,FALSE
"Witteler, Ulrich",left,2005,"Witteler, Ulrich_left_2005_1",occ_1,diplom sozialwirt,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,0,FALSE,FALSE,FALSE
"Wittig, Barbara",spd,2005,"Wittig, Barbara_spd_2005_1",occ_2,lehrerin,lehrerin,84124,2330,NA,NA,NA,NA,SN,7,156,1,1,TRUE,FALSE,FALSE
"Wittlich, Werner",cdu_csu,2005,"Wittlich, Werner_cdu_csu_2005_1",occ_2,elektromeister,elektromeister,26393,3122,NA,NA,NA,NA,RP,10,199,1,1,TRUE,FALSE,FALSE
"Wittlich, Werner",cdu_csu,2005,"Wittlich, Werner_cdu_csu_2005_1",occ_3,betriebswirt,betriebswirt,71303,4322,3343,NA,NA,NA,RP,10,199,1,1,TRUE,FALSE,FALSE
"Wittmann, Mathias",fdp,2005,"Wittmann, Mathias_fdp_2005_1",occ_1,volontär,volontär,92412,4419,NA,NA,NA,NA,NW,47,NA,0,1,FALSE,FALSE,FALSE
"Wodarg, Dr. Wolfgang",spd,2005,"Wodarg, Dr. Wolfgang_spd_2005_1",occ_1,arzt,arzt ärztin,81404,2211,NA,NA,NA,NA,SH,7,1,1,1,FALSE,FALSE,FALSE
"Wöhrl, Dagmar",cdu_csu,2005,"Wöhrl, Dagmar_cdu_csu_2005_1",occ_2,rechtsanwältin,NA,NA,NA,NA,NA,NA,NA,BY,6,245,1,1,TRUE,FALSE,FALSE
"Wolbergs, Joachim",spd,2005,"Wolbergs, Joachim_spd_2005_1",occ_1,geschäftsführer,geschäftsführer,71104,1120,NA,NA,NA,NA,BY,27,234,1,1,FALSE,FALSE,FALSE
"Wolf, Brigitte Lydia",left,2005,"Wolf, Brigitte Lydia_left_2005_1",occ_1,angestellte,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,1,0,FALSE,FALSE,FALSE
"Wolf, Ines",left,2005,"Wolf, Ines_left_2005_1",occ_1,umschülerin,NA,NA,NA,NA,NA,NA,NA,HE,13,171,1,1,FALSE,FALSE,FALSE
"Wolf, Manfred",fdp,2005,"Wolf, Manfred_fdp_2005_1",occ_1,steuerberater,steuerberater,72304,2411,NA,NA,NA,NA,NW,30,102,1,1,FALSE,FALSE,FALSE
"Wolf, Margareta",greens,2005,"Wolf, Margareta_greens_2005_1",occ_1,parlamentarische,NA,NA,NA,NA,NA,NA,NA,HE,1,185,1,1,TRUE,TRUE,FALSE
"Wolf, Martin Josef",fdp,2005,"Wolf, Martin Josef_fdp_2005_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,SH,10,6,1,1,FALSE,FALSE,FALSE
"Wolf, Reinhard",greens,2005,"Wolf, Reinhard_greens_2005_1",occ_1,fachreferent,NA,NA,NA,NA,NA,NA,NA,NI,18,45,1,1,FALSE,FALSE,FALSE
"Wolf, Stefan",left,2005,"Wolf, Stefan_left_2005_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,1,0,FALSE,FALSE,FALSE
"Wölfer, Sabine",cdu_csu,2005,"Wölfer, Sabine_cdu_csu_2005_1",occ_1,versicherungsfachfrau,NA,NA,NA,NA,NA,NA,NA,ST,12,NA,0,1,FALSE,FALSE,FALSE
"Wolfert, Harald",greens,2005,"Wolfert, Harald_greens_2005_1",occ_1,selbstständiger restaurator antiken holzobjekten,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,1,0,FALSE,FALSE,FALSE
"Wolff, Eckart",greens,2005,"Wolff, Eckart_greens_2005_1",occ_1,architekt,architekt,31114,2161,NA,NA,NA,NA,NA,NA,155,1,0,FALSE,FALSE,FALSE
"Wolff, Hartfrid",fdp,2005,"Wolff, Hartfrid_fdp_2005_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,BW,5,265,1,1,FALSE,FALSE,FALSE
"Wolff, Waltraud",spd,2005,"Wolff, Waltraud_spd_2005_1",occ_2,sonderschulleiterin,NA,NA,NA,NA,NA,NA,NA,ST,3,67,1,1,TRUE,FALSE,FALSE
"Wolff-Molorciuc, Irene",left,2005,"Wolff-Molorciuc, Irene_left_2005_1",occ_1,diplom lehrerin,NA,NA,NA,NA,NA,NA,NA,BB,7,57,1,1,FALSE,FALSE,FALSE
"Wollscheid, Claus",spd,2005,"Wollscheid, Claus_spd_2005_1",occ_1,rettungsassistent,rettungsassistent,81342,3258,NA,NA,NA,NA,SL,32,NA,0,1,FALSE,FALSE,FALSE
"Woltemade, Elena",left,2005,"Woltemade, Elena_left_2005_1",occ_1,studentin,NA,NA,NA,NA,NA,NA,NA,NI,13,NA,0,1,FALSE,FALSE,FALSE
"Woltemade, Hans-Wolfgang",left,2005,"Woltemade, Hans-Wolfgang_left_2005_1",occ_1,kaufmännischer angestellter,NA,NA,NA,NA,NA,NA,NA,NI,28,NA,0,1,FALSE,FALSE,FALSE
"Woltemath, Uwe",fdp,2005,"Woltemath, Uwe_fdp_2005_1",occ_1,journalist,journalist,92414,2641,2642,NA,NA,NA,HB,4,NA,0,1,FALSE,FALSE,FALSE
"Wolter, Norbert",greens,2005,"Wolter, Norbert_greens_2005_1",occ_1,kreisdirektor,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,1,0,FALSE,FALSE,FALSE
"Wolter, Peter",left,2005,"Wolter, Peter_left_2005_1",occ_1,diplom volkswirt,NA,NA,NA,NA,NA,NA,NA,SH,8,NA,0,1,FALSE,FALSE,FALSE
"Wolter, Peter",left,2005,"Wolter, Peter_left_2005_1",occ_2,ingenieur,ingenieur,26304,2152,2151,NA,NA,NA,SH,8,NA,0,1,FALSE,FALSE,FALSE
"Wolters, Renate",spd,2005,"Wolters, Renate_spd_2005_1",occ_1,geschäftsführerin,geschäftsführerin,71104,1120,NA,NA,NA,NA,NW,56,NA,0,1,FALSE,FALSE,FALSE
"Wolters, Thomas",fdp,2005,"Wolters, Thomas_fdp_2005_1",occ_1,raumausstattermeister fraktionsgeschäftsführer,NA,NA,NA,NA,NA,NA,NA,NW,35,117,1,1,FALSE,FALSE,FALSE
"Wonsak, Karl-Heinz",fdp,2005,"Wonsak, Karl-Heinz_fdp_2005_1",occ_1,diplom betriebswirt,NA,NA,NA,NA,NA,NA,NA,NW,59,131,1,1,FALSE,FALSE,FALSE
"Wright, Heidemarie",spd,2005,"Wright, Heidemarie_spd_2005_1",occ_2,rechtsanwaltsgehilfin,NA,NA,NA,NA,NA,NA,NA,BY,20,250,1,1,TRUE,FALSE,FALSE
"Wucherpfennig, Vera",cdu_csu,2005,"Wucherpfennig, Vera_cdu_csu_2005_1",occ_1,studentin,NA,NA,NA,NA,NA,NA,NA,NI,31,NA,0,1,FALSE,FALSE,FALSE
"Wunderlich, Jörn",left,2005,"Wunderlich, Jörn_left_2005_1",occ_1,richter am amtsgericht,NA,NA,NA,NA,NA,NA,NA,SN,4,165,1,1,FALSE,FALSE,FALSE
"Yentür, Zahide",left,2005,"Yentür, Zahide_left_2005_1",occ_1,diplom pädagogin,NA,NA,NA,NA,NA,NA,NA,HE,7,NA,0,1,FALSE,FALSE,FALSE
"Zabel, Reinhard",greens,2005,"Zabel, Reinhard_greens_2005_1",occ_1,theologe,NA,NA,NA,NA,NA,NA,NA,NI,16,50,1,1,FALSE,FALSE,FALSE
"Zachow, Marian",cdu_csu,2005,"Zachow, Marian_cdu_csu_2005_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,HE,30,NA,0,1,FALSE,FALSE,FALSE
"Zahn, Günter",spd,2005,"Zahn, Günter_spd_2005_1",occ_1,berufsberater,berufsberater,71524,2423,NA,NA,NA,NA,SL,20,NA,0,1,FALSE,FALSE,FALSE
"Zecher, Irmgard",greens,2005,"Zecher, Irmgard_greens_2005_1",occ_1,kauffrau,NA,NA,NA,NA,NA,NA,NA,BW,17,NA,0,1,FALSE,FALSE,FALSE
"Zehrfeld, Sylke",left,2005,"Zehrfeld, Sylke_left_2005_1",occ_1,juristin,juristin,73104,2619,NA,NA,NA,NA,SN,11,NA,0,1,FALSE,FALSE,FALSE
"Zeil, Martin",fdp,2005,"Zeil, Martin_fdp_2005_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,BY,6,223,1,1,FALSE,FALSE,FALSE
"Zeitler, Dr. Christoph",fdp,2005,"Zeitler, Dr. Christoph_fdp_2005_1",occ_1,hochschulprofessor,hochschulprofessor,84304,2310,NA,NA,NA,NA,BY,12,229,1,1,FALSE,FALSE,FALSE
"Zeitz, Jörg",fdp,2005,"Zeitz, Jörg_fdp_2005_1",occ_1,vertriebsleiter,vertriebsleiter,61194,1324,1221,NA,NA,NA,HH,2,NA,0,1,FALSE,FALSE,FALSE
"Zeller, Hans-Joachim",left,2005,"Zeller, Hans-Joachim_left_2005_1",occ_1,angestellter,NA,NA,NA,NA,NA,NA,NA,HE,18,NA,0,1,FALSE,FALSE,FALSE
"Zeller, Joachim",fdp,2005,"Zeller, Joachim_fdp_2005_1",occ_1,kaufmann,kaufmann frau außenhandel,61212,5223,NA,NA,NA,NA,BY,42,250,1,1,FALSE,FALSE,FALSE
"Zeller, Tom",cdu_csu,2005,"Zeller, Tom_cdu_csu_2005_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,HE,46,NA,0,1,FALSE,FALSE,FALSE
"Zenetti, Wolfgang",left,2005,"Zenetti, Wolfgang_left_2005_1",occ_1,kaufmännischer angestellter,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,1,0,FALSE,FALSE,FALSE
"Zenner, Elmar",cdu_csu,2005,"Zenner, Elmar_cdu_csu_2005_1",occ_1,angestellter,NA,NA,NA,NA,NA,NA,NA,RP,27,NA,0,1,FALSE,FALSE,FALSE
"Zibell, Maria",cdu_csu,2005,"Zibell, Maria_cdu_csu_2005_1",occ_1,immobilienhändlerin,immobilienhändlerin,61313,3334,3315,NA,NA,NA,NW,77,NA,0,1,FALSE,FALSE,FALSE
"Ziehm, Christine",fdp,2005,"Ziehm, Christine_fdp_2005_1",occ_1,hausfrau,NA,NA,NA,NA,NA,NA,NA,SH,14,NA,0,1,FALSE,FALSE,FALSE
"Zielezinski, Gerd-Peter",left,2005,"Zielezinski, Gerd-Peter_left_2005_1",occ_1,chemiefacharbeiter,chemiefacharbeiter,41312,8131,NA,NA,NA,NA,NA,NA,103,1,0,FALSE,FALSE,FALSE
"Zierer, Dietmar",greens,2005,"Zierer, Dietmar_greens_2005_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NA,NA,235,1,0,FALSE,FALSE,FALSE
"Ziller, Stefan",greens,2005,"Ziller, Stefan_greens_2005_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,BE,6,86,1,1,FALSE,FALSE,FALSE
"Zimmer, Birgit",spd,2005,"Zimmer, Birgit_spd_2005_1",occ_1,erzieherin,erzieherin,83112,2342,3412,NA,NA,NA,SL,28,NA,0,1,FALSE,FALSE,FALSE
"Zimmer, Dr. Matthias",cdu_csu,2005,"Zimmer, Dr. Matthias_cdu_csu_2005_1",occ_1,angestellter,NA,NA,NA,NA,NA,NA,NA,HE,31,NA,0,1,FALSE,FALSE,FALSE
"Zimmer, Jens",fdp,2005,"Zimmer, Jens_fdp_2005_1",occ_1,kaufmann,kaufmann frau außenhandel,61212,5223,NA,NA,NA,NA,TH,9,196,1,1,FALSE,FALSE,FALSE
