occupation,has_domain,domain,clean_title
erster bürgermeister rechtsanwalt,FALSE,NA,erster bürgermeister rechtsanwalt
mdb steuerfachangestellte,FALSE,NA,mdb steuerfachangestellte
theologin,FALSE,NA,theologin
selbständiger fachberater finanzdienstleistungen,FALSE,NA,selbständiger fachberater finanzdienstleistungen
sozialministerin,FALSE,NA,sozialministerin
mdb parlamentarischer staatssekretär a d,FALSE,NA,mdb parlamentarischer staatssekretär a d
selbstständig,FALSE,NA,selbstständig
arzt allgemeinmedizin,FALSE,NA,arzt allgemeinmedizin
steinmetz,FALSE,NA,steinmetz
diplom sozialpädagogin diplom sozialwirtin fh,FALSE,NA,diplom sozialpädagogin diplom sozialwirtin fh
richter staatsanwalt,FALSE,NA,richter staatsanwalt
referentin personalstrategie,FALSE,NA,referentin personalstrategie
diplom psychologin lehrerin,FALSE,NA,diplom psychologin lehrerin
rettungsassistent,FALSE,NA,rettungsassistent
pädagogin m a,FALSE,NA,pädagogin m a
krankenschwester oberin,FALSE,NA,krankenschwester oberin
mittelstandsberater,FALSE,NA,mittelstandsberater
callcenteragentin,FALSE,NA,callcenteragentin
versicherungsbetriebswirt,FALSE,NA,versicherungsbetriebswirt
erziehungswissenschaftlerin,FALSE,NA,erziehungswissenschaftlerin
mdbb handwerker,FALSE,NA,mdbb handwerker
mdb hauswirtschaftsmeisterin,FALSE,NA,mdb hauswirtschaftsmeisterin
geschäftsführer stadtrat,FALSE,NA,geschäftsführer stadtrat
umwelttechniker,FALSE,NA,umwelttechniker
bankkaufmann rechtsanwalt,FALSE,NA,bankkaufmann rechtsanwalt
lokomotivführer,FALSE,NA,lokomotivführer
volljuristin,FALSE,NA,volljuristin
fachsekretär,FALSE,NA,fachsekretär
mdb bankfachwirt,FALSE,NA,mdb bankfachwirt
diplom sozialwissenschaftler straßenbahnfahrer,FALSE,NA,diplom sozialwissenschaftler straßenbahnfahrer
freier maler,FALSE,NA,freier maler
landmaschinenmechaniker,FALSE,NA,landmaschinenmechaniker
arzthelferin lehrerin,FALSE,NA,arzthelferin lehrerin
mdb diplom politologe,FALSE,NA,mdb diplom politologe
studienleiter journalist,FALSE,NA,studienleiter journalist
literaturwissenschaftlicherin ma,FALSE,NA,literaturwissenschaftlicherin ma
mdl agraringenieurin,FALSE,NA,mdl agraringenieurin
radiologe,FALSE,NA,radiologe
politologe geschäftsführer,FALSE,NA,politologe geschäftsführer
diplom theologe krankenpfleger,FALSE,NA,diplom theologe krankenpfleger
ingenieurin feinwerktechnik,FALSE,NA,ingenieurin feinwerktechnik
promovent,FALSE,NA,promovent
diplom ingenieur umweltschutz,FALSE,NA,diplom ingenieur umweltschutz
fachlehrer,FALSE,NA,fachlehrer
jurist landesminister a d,FALSE,NA,jurist landesminister a d
karosseriebauer,FALSE,NA,karosseriebauer
industrieelektroniker,FALSE,NA,industrieelektroniker
mdb realschulrektor,FALSE,NA,mdb realschulrektor
werkzeugmechaniker,FALSE,NA,werkzeugmechaniker
versicherungmakler,FALSE,NA,versicherungmakler
diplom religionspädagoge,FALSE,NA,diplom religionspädagoge
kraftverkehrsmeister,FALSE,NA,kraftverkehrsmeister
diplom verwaltungsfachwirt fh,FALSE,NA,diplom verwaltungsfachwirt fh
landesvorsitzende,FALSE,NA,landesvorsitzende
mdl sozialpädagogin,FALSE,NA,mdl sozialpädagogin
mdb tierarzt,FALSE,NA,mdb tierarzt
vertriebsplaner,FALSE,NA,vertriebsplaner
lehrer erzieher,FALSE,NA,lehrer erzieher
gesundheitswissenschaftlerin,FALSE,NA,gesundheitswissenschaftlerin
mdl kaufmann,FALSE,NA,mdl kaufmann
mdb müllermeister diplom kaufmann,FALSE,NA,mdb müllermeister diplom kaufmann
diplom ingenieur informatik,FALSE,NA,diplom ingenieur informatik
sozialtherapeut,FALSE,NA,sozialtherapeut
mdl theologe,FALSE,NA,mdl theologe
versicherungsfachwirt energieberater,FALSE,NA,versicherungsfachwirt energieberater
selbständige pr beraterin,FALSE,NA,selbständige pr beraterin
mdl rechtsanwältin,FALSE,NA,mdl rechtsanwältin
mdb kriminaloberkommisar a d,FALSE,NA,mdb kriminaloberkommisar a d
mdb pfarrerin,FALSE,NA,mdb pfarrerin
gesundheitstrainer abgeordnetenreferent,FALSE,NA,gesundheitstrainer abgeordnetenreferent
diplom gartenbauingenieur,FALSE,NA,diplom gartenbauingenieur
mdb diplom biologe,FALSE,NA,mdb diplom biologe
geschäftsführer caritas,FALSE,NA,geschäftsführer caritas
doktor wirtschaftswissenschaften,FALSE,NA,doktor wirtschaftswissenschaften
student volkswirtschaftslehre,FALSE,NA,student volkswirtschaftslehre
mdb parteivorsitzende,FALSE,NA,mdb parteivorsitzende
philosophin,FALSE,NA,philosophin
it system kaufmann,FALSE,NA,it system kaufmann
mdb lehrerin a d,FALSE,NA,mdb lehrerin a d
rechtsanwalt steuerjurist,FALSE,NA,rechtsanwalt steuerjurist
betriebsrätin,FALSE,NA,betriebsrätin
mdl ministerin kultus jugend sport,FALSE,NA,mdl ministerin kultus jugend sport
betriebselektriker,FALSE,NA,betriebselektriker
mdl agrarwissenschaftlerin,FALSE,NA,mdl agrarwissenschaftlerin
kaufmann journalist,FALSE,NA,kaufmann journalist
mdl juristin,FALSE,NA,mdl juristin
freiberufler consulting,FALSE,NA,freiberufler consulting
zahnarzt rechtsanwalt,FALSE,NA,zahnarzt rechtsanwalt
hochschullehrer a d,FALSE,NA,hochschullehrer a d
tiefbaufacharbeiter,FALSE,NA,tiefbaufacharbeiter
freiberufliche projektmanagerin,FALSE,NA,freiberufliche projektmanagerin
diplom sozialoekonom buchdrucker,FALSE,NA,diplom sozialoekonom buchdrucker
unternehmensberater landwirt,FALSE,NA,unternehmensberater landwirt
lehrerin fotografin,FALSE,NA,lehrerin fotografin
systemanalytikerin bundesministerin,FALSE,NA,systemanalytikerin bundesministerin
bundesministerin gesundheit soziale sicherung,FALSE,NA,bundesministerin gesundheit soziale sicherung
städtischer angestellter,FALSE,NA,städtischer angestellter
politologin romanistin,FALSE,NA,politologin romanistin
diplom informathiker mathematiker,FALSE,NA,diplom informathiker mathematiker
angestellte politologin,FALSE,NA,angestellte politologin
professor emerit,FALSE,NA,professor emerit
diplom ingenieur stadt gebietsplanung,FALSE,NA,diplom ingenieur stadt gebietsplanung
fachkraft lagerwirtschaft,FALSE,NA,fachkraft lagerwirtschaft
diplom ingenieur landschaftsplaner,FALSE,NA,diplom ingenieur landschaftsplaner
technischer lehrer,FALSE,NA,technischer lehrer
professor sozialarbeitswissenschaft,FALSE,NA,professor sozialarbeitswissenschaft
vermessungsingenieur dipl fh,FALSE,NA,vermessungsingenieur dipl fh
gästeführer,FALSE,NA,gästeführer
referent öffentlichkeitsarbeit,FALSE,NA,referent öffentlichkeitsarbeit
diplom oenologe diplom ingenieur fh getränketechnologie,FALSE,NA,diplom oenologe diplom ingenieur fh getränketechnologie
disponentin,FALSE,NA,disponentin
projektassistentin,FALSE,NA,projektassistentin
stadtrechtsdirektor,FALSE,NA,stadtrechtsdirektor
beamter i r,FALSE,NA,beamter i r
selbstständiger,FALSE,NA,selbstständiger
pharmazeutisch technischer assistent,FALSE,NA,pharmazeutisch technischer assistent
sap berater,FALSE,NA,sap berater
rechtanwalt,FALSE,NA,rechtanwalt
diplom journalist diplom theologe eu rentner,FALSE,NA,diplom journalist diplom theologe eu rentner
sucht soziotherapeut,FALSE,NA,sucht soziotherapeut
kaufmann einzelhandel,FALSE,NA,kaufmann einzelhandel
stahlbetonbauer,FALSE,NA,stahlbetonbauer
gymnasial lehrer,FALSE,NA,gymnasial lehrer
schulpsychologin,FALSE,NA,schulpsychologin
tanz gymnastiklehrerin,FALSE,NA,tanz gymnastiklehrerin
informatikkaufmann,FALSE,NA,informatikkaufmann
diakonin,FALSE,NA,diakonin
mdb damenschneidermeisterin,FALSE,NA,mdb damenschneidermeisterin
mda kommunikationswissenschaftlerin,FALSE,NA,mda kommunikationswissenschaftlerin
selbstständiger malermeister,FALSE,NA,selbstständiger malermeister
diplom agraringenieur weinbauamtsleiter,FALSE,NA,diplom agraringenieur weinbauamtsleiter
chirurgische krankenschwester studentin,FALSE,NA,chirurgische krankenschwester studentin
direktor professor,FALSE,NA,direktor professor
arbeitssuchend,FALSE,NA,arbeitssuchend
mdb steuerberaterin,FALSE,NA,mdb steuerberaterin
diplommusikpädagoge,FALSE,NA,diplommusikpädagoge
mdb referentin medien öffentlichkeitsarbeit,FALSE,NA,mdb referentin medien öffentlichkeitsarbeit
selbstständiger unternehmer it branche,FALSE,NA,selbstständiger unternehmer it branche
web designer,FALSE,NA,web designer
musikjournalist,FALSE,NA,musikjournalist
lithograf,FALSE,NA,lithograf
studentin politikwissenschaft,FALSE,NA,studentin politikwissenschaft
zerspanungsfacharbeiter diplom ingenieur,FALSE,NA,zerspanungsfacharbeiter diplom ingenieur
konversionsbeauftragter,FALSE,NA,konversionsbeauftragter
soldat zeit bootsmann,FALSE,NA,soldat zeit bootsmann
mdb ärztin,FALSE,NA,mdb ärztin
landwirt diplom ingenieur,FALSE,NA,landwirt diplom ingenieur
selbstständiger energieberater,FALSE,NA,selbstständiger energieberater
diplom chorsängerin,FALSE,NA,diplom chorsängerin
selbstständiger unternehmensberater,FALSE,NA,selbstständiger unternehmensberater
bildungsbeauftragter,FALSE,NA,bildungsbeauftragter
dv koordinator,FALSE,NA,dv koordinator
mdb vorsitzender richter am landgericht,FALSE,NA,mdb vorsitzender richter am landgericht
mda rechtsanwalt notar,FALSE,NA,mda rechtsanwalt notar
masseur medizinischer bademeister,FALSE,NA,masseur medizinischer bademeister
kommunikationstechniker,FALSE,NA,kommunikationstechniker
kaufmännischer wohnungsverwalter,FALSE,NA,kaufmännischer wohnungsverwalter
diplom ingenieur biomedizintechnik,FALSE,NA,diplom ingenieur biomedizintechnik
diplom biologe selbstständig,FALSE,NA,diplom biologe selbstständig
mdb krankenpfleger,FALSE,NA,mdb krankenpfleger
mdb rechtanwalt,FALSE,NA,mdb rechtanwalt
mdb diplom ingenieur fh,FALSE,NA,mdb diplom ingenieur fh
umschülerin,FALSE,NA,umschülerin
parlamentarische staatssekretärin,FALSE,NA,parlamentarische staatssekretärin
fachreferent,FALSE,NA,fachreferent
selbstständiger restaurator antiken holzobjekten,FALSE,NA,selbstständiger restaurator antiken holzobjekten
mdb sonderschulleiterin,FALSE,NA,mdb sonderschulleiterin
raumausstattermeister fraktionsgeschäftsführer,FALSE,NA,raumausstattermeister fraktionsgeschäftsführer
sozialversicherungsfachangestellte,FALSE,NA,sozialversicherungsfachangestellte
lehrer dozent,FALSE,NA,lehrer dozent
land forstwirt diplom kaufmann,FALSE,NA,land forstwirt diplom kaufmann
ministerin,FALSE,NA,ministerin
diplom medizinpädagoge,FALSE,NA,diplom medizinpädagoge
bürgermeister,FALSE,NA,bürgermeister
selbstständige einzelhandelskauffrau,FALSE,NA,selbstständige einzelhandelskauffrau
forstsachverständiger,FALSE,NA,forstsachverständiger
völkerrechtlerin ll m,FALSE,NA,völkerrechtlerin ll m
mdb diplom politologin,FALSE,NA,mdb diplom politologin
personalmanagementökonomin vwa,FALSE,NA,personalmanagementökonomin vwa
sicherheitsfachkraft,FALSE,NA,sicherheitsfachkraft
mdb oberstudiendirektor a d,FALSE,NA,mdb oberstudiendirektor a d
kfz mechanikerin,FALSE,NA,kfz mechanikerin
mdb senator a d,FALSE,NA,mdb senator a d
hausmeister,FALSE,NA,hausmeister
verwaltungsvollzugsbeamter,FALSE,NA,verwaltungsvollzugsbeamter
pressenfahrer,FALSE,NA,pressenfahrer
amtsinspektor,FALSE,NA,amtsinspektor
autorin redakteurin,FALSE,NA,autorin redakteurin
mdb hochschulagraringenieur,FALSE,NA,mdb hochschulagraringenieur
diplom pädagogin universität,FALSE,NA,diplom pädagogin universität
historiker m a,FALSE,NA,historiker m a
mdb gewerkschaftssekretärin,FALSE,NA,mdb gewerkschaftssekretärin
molekularbiologe,FALSE,NA,molekularbiologe
projektmanager stadtentwicklung,FALSE,NA,projektmanager stadtentwicklung
mdb innenarchitektin diplom,FALSE,NA,mdb innenarchitektin diplom
unternehmensberaterin,FALSE,NA,unternehmensberaterin
it berater,FALSE,NA,it berater
kauffrau it projektmanagerin,FALSE,NA,kauffrau it projektmanagerin
prodktmanager,FALSE,NA,prodktmanager
metzger,FALSE,NA,metzger
diplom wirtschaftsingenieur fh,FALSE,NA,diplom wirtschaftsingenieur fh
tischlerin,FALSE,NA,tischlerin
pensionär,FALSE,NA,pensionär
diplom betriebswirtin fh,FALSE,NA,diplom betriebswirtin fh
unternehmens analyst,FALSE,NA,unternehmens analyst
kaufmännischer leiter,FALSE,NA,kaufmännischer leiter
lehrer publizist,FALSE,NA,lehrer publizist
diplom ökonom steuerberater,FALSE,NA,diplom ökonom steuerberater
selbstständiger radio fernsehtechniker,FALSE,NA,selbstständiger radio fernsehtechniker
datenbankentwickler,FALSE,NA,datenbankentwickler
schulberater,FALSE,NA,schulberater
geschätsführer,FALSE,NA,geschätsführer
geschäftsstellenleiter,FALSE,NA,geschäftsstellenleiter
bertriebsschlosserin,FALSE,NA,bertriebsschlosserin
mdb bundesministerin a d,FALSE,NA,mdb bundesministerin a d
sozialwissenschaftler i r,FALSE,NA,sozialwissenschaftler i r
selbstständiger diplom designer,FALSE,NA,selbstständiger diplom designer
substitutin,FALSE,NA,substitutin
mdb forstingenieur,FALSE,NA,mdb forstingenieur
übersetzer dolmetscher,FALSE,NA,übersetzer dolmetscher
mdb diplomingenieurökonom,FALSE,NA,mdb diplomingenieurökonom
diplom biologin z zt hausfrau,FALSE,NA,diplom biologin z zt hausfrau
köchin,FALSE,NA,köchin
call center agent,FALSE,NA,call center agent
diplom sozialökonom,FALSE,NA,diplom sozialökonom
wissenschaftliche referentin,FALSE,NA,wissenschaftliche referentin
finanzfachwirt fh,FALSE,NA,finanzfachwirt fh
diplom ozeanograph,FALSE,NA,diplom ozeanograph
diplom ingenieur i r,FALSE,NA,diplom ingenieur i r
mdb städtischleitender verwaltungsdirektor a d,FALSE,NA,mdb städtischleitender verwaltungsdirektor a d
diplom umweltingenieur,FALSE,NA,diplom umweltingenieur
psychologe,FALSE,NA,psychologe
gesundheits sozialökonomin vwa,FALSE,NA,gesundheits sozialökonomin vwa
mdb diplom historikerin,FALSE,NA,mdb diplom historikerin
umweltwissenschaftler,FALSE,NA,umweltwissenschaftler
sekretär,FALSE,NA,sekretär
staatlich geprüfte informatikerin,FALSE,NA,staatlich geprüfte informatikerin
oberstaatsanwalt a d,FALSE,NA,oberstaatsanwalt a d
selbstständiger finanzmakler,FALSE,NA,selbstständiger finanzmakler
diplom betriebswirt fh,FALSE,NA,diplom betriebswirt fh
diplom verwaltungsbetriebswirt fh,FALSE,NA,diplom verwaltungsbetriebswirt fh
maurermeister betonbauermeister,FALSE,NA,maurermeister betonbauermeister
handwerksmeister betriebswirt,FALSE,NA,handwerksmeister betriebswirt
literaturwissenschaftlerin,FALSE,NA,literaturwissenschaftlerin
mda klassischer philologe,FALSE,NA,mda klassischer philologe
mdb gymnasiallehrer,FALSE,NA,mdb gymnasiallehrer
mdb einzelhandelskaufmann,FALSE,NA,mdb einzelhandelskaufmann
mdb diplom übersetzerin,FALSE,NA,mdb diplom übersetzerin
diplom ingenieurin lebensmitteltechnologin,FALSE,NA,diplom ingenieurin lebensmitteltechnologin
persönliche referentin,FALSE,NA,persönliche referentin
wissenschaftlicher mitarbeiter,FALSE,NA,wissenschaftlicher mitarbeiter
rechtsanwalt kreisdirektor a d,FALSE,NA,rechtsanwalt kreisdirektor a d
mdb selbsständiger kaufmann,FALSE,NA,mdb selbsständiger kaufmann
mdl diplom kaufmann,FALSE,NA,mdl diplom kaufmann
bundesminister umwelt ministerpräsident a d,FALSE,NA,bundesminister umwelt ministerpräsident a d
berufssoldat,FALSE,NA,berufssoldat
landwirtschaftsdirektor a d,FALSE,NA,landwirtschaftsdirektor a d
student rechtswissenschaft,FALSE,NA,student rechtswissenschaft
elektrohauer,FALSE,NA,elektrohauer
geschäftsführer landwirtschaftsmeister,FALSE,NA,geschäftsführer landwirtschaftsmeister
diplom ingenieurin textiltechnik fh,FALSE,NA,diplom ingenieurin textiltechnik fh
m a kommunikationswissenschaftlerin,FALSE,NA,m a kommunikationswissenschaftlerin
mitglieg des deutschen bundestages,FALSE,NA,mitglieg des deutschen bundestages
produktmanagerin,FALSE,NA,produktmanagerin
jurist staatsminister,FALSE,NA,jurist staatsminister
geschäftsbereichsleiter,FALSE,NA,geschäftsbereichsleiter
zweiter realschulkonrektor,FALSE,NA,zweiter realschulkonrektor
diplom ökotrophologin kauffrau,FALSE,NA,diplom ökotrophologin kauffrau
soziologin,FALSE,NA,soziologin
mdb elektroingenieur,FALSE,NA,mdb elektroingenieur
selbstständiger verkaufsleiter,FALSE,NA,selbstständiger verkaufsleiter
mdb stiftungsvorstand,FALSE,NA,mdb stiftungsvorstand
mdl arzt,FALSE,NA,mdl arzt
mdb bundesminister wirtschaft technologie,FALSE,NA,mdb bundesminister wirtschaft technologie
leitende bewährungshelferin,FALSE,NA,leitende bewährungshelferin
mdb goldschmiedin,FALSE,NA,mdb goldschmiedin
einrichtungsberater,FALSE,NA,einrichtungsberater
leitender angstellter,FALSE,NA,leitender angstellter
postbotin,FALSE,NA,postbotin
verlagskaufmann werbefachwirt baw,FALSE,NA,verlagskaufmann werbefachwirt baw
werkschutzfachkraft,FALSE,NA,werkschutzfachkraft
gesellschaftsführende geschäftsführerin,FALSE,NA,gesellschaftsführende geschäftsführerin
generalsekretär spd politikwissenschaftler,FALSE,NA,generalsekretär spd politikwissenschaftler
diplom ingenieur architektin,FALSE,NA,diplom ingenieur architektin
staatlich anerkannte übersetzerin,FALSE,NA,staatlich anerkannte übersetzerin
fachoberschüler,FALSE,NA,fachoberschüler
vereinsbetreuer,FALSE,NA,vereinsbetreuer
bankbetriebswirt,FALSE,NA,bankbetriebswirt
mde diplom ingenieurin fh lebensmittelindustrie,FALSE,NA,mde diplom ingenieurin fh lebensmittelindustrie
ministerialrätin a d,FALSE,NA,ministerialrätin a d
doktorandin,FALSE,NA,doktorandin
rhetoriklehrer,FALSE,NA,rhetoriklehrer
mdb redakteurin,FALSE,NA,mdb redakteurin
mdb selbstständige,FALSE,NA,mdb selbstständige
textil fa politologe candidatus,FALSE,NA,textil fa politologe candidatus
redakteur i r,FALSE,NA,redakteur i r
mdb biologe,FALSE,NA,mdb biologe
künstlerin,FALSE,NA,künstlerin
lerntherapeut,FALSE,NA,lerntherapeut
finanzberater,FALSE,NA,finanzberater
diplom journalist,FALSE,NA,diplom journalist
archäologe,FALSE,NA,archäologe
beteiligungsmanager,FALSE,NA,beteiligungsmanager
diplom geograph geschäftsführer,FALSE,NA,diplom geograph geschäftsführer
verkäuferin,FALSE,NA,verkäuferin
maler lackierer,FALSE,NA,maler lackierer
industiemechaniker,FALSE,NA,industiemechaniker
universitätsprofessor a d,FALSE,NA,universitätsprofessor a d
student wirtschaftswissenschaften,FALSE,NA,student wirtschaftswissenschaften
leitender bankangestellter,FALSE,NA,leitender bankangestellter
werkstoffprüfer,FALSE,NA,werkstoffprüfer
diplom volkswirt universität,FALSE,NA,diplom volkswirt universität
regionalmanager ausland,FALSE,NA,regionalmanager ausland
fremdsprachendozentin,FALSE,NA,fremdsprachendozentin
mdl diplom volkswirt,FALSE,NA,mdl diplom volkswirt
sozialwissenschaftler m a,FALSE,NA,sozialwissenschaftler m a
alten gesundheitspfleger,FALSE,NA,alten gesundheitspfleger
selbstständiger diplom ingenieur,FALSE,NA,selbstständiger diplom ingenieur
pfarrer zur anstellung,FALSE,NA,pfarrer zur anstellung
kulturwissenschaftlerin,FALSE,NA,kulturwissenschaftlerin
vermessungstechnikerin,FALSE,NA,vermessungstechnikerin
mdb leitender angestellter assessor jur,FALSE,NA,mdb leitender angestellter assessor jur
kinder jugendarzt,FALSE,NA,kinder jugendarzt
theologe staatssekretär a d,FALSE,NA,theologe staatssekretär a d
mdb politikwissenschaftler m a,FALSE,NA,mdb politikwissenschaftler m a
regierungsvizepräsident a d,FALSE,NA,regierungsvizepräsident a d
gymnasial diplom lehrer,FALSE,NA,gymnasial diplom lehrer
mdb dozentin,FALSE,NA,mdb dozentin
it systemkaufmann,FALSE,NA,it systemkaufmann
rentner nervenarzt,FALSE,NA,rentner nervenarzt
dgb regionsvorsitzender,FALSE,NA,dgb regionsvorsitzender
diplom musikerin,FALSE,NA,diplom musikerin
diplom verwaltungswirtin fh,FALSE,NA,diplom verwaltungswirtin fh
bürgermeisterin diplom kauffrau,FALSE,NA,bürgermeisterin diplom kauffrau
diplom physiker wissenschaftler,FALSE,NA,diplom physiker wissenschaftler
mdb sprachwissenschaftler,FALSE,NA,mdb sprachwissenschaftler
diplom betriebswirt fh unternehmer,FALSE,NA,diplom betriebswirt fh unternehmer
wissenschaftlicher mitarbieter,FALSE,NA,wissenschaftlicher mitarbieter
landesvorsitzender des dgb thüringen,FALSE,NA,landesvorsitzender des dgb thüringen
autorin,FALSE,NA,autorin
werkzeugmacher staatlich geprüfter techniker maschinenbau,FALSE,NA,werkzeugmacher staatlich geprüfter techniker maschinenbau
